run
new champ,fef1f175-ba74-478f-a735-b5e61bb45066,28
1045b2cd-32c4-4141-be72-fcd8f45b524e,ce872cfc-912f-4489-89eb-1bc615b2fda7,"[0, 3, 1, 1]","[2, 3]","[0, 0]",0.09000000000000001
4a3a1f2a-9ccd-4dd1-a39d-625e552065b1,866eb6de-82f1-4eda-9930-bf7a9a3eda18,"[1, 2, 3, 14]","[0, 1]","[3.709760843017439, 0]",1.18
1e99e02d-1162-4618-ac10-f1173592d0a7,4f8fca5f-9140-4781-9d57-34c82e45eedc,"[0, 15, 1, 4]","[2, 3]","[0.33560899686600887, 0]",0.6699999999999999
71f65779-2249-47e0-9483-30ddc14ca5c3,4f8fca5f-9140-4781-9d57-34c82e45eedc,"[0, 15, 6, 7]","[2, 3]","[0, 0.08825978408745574]",0.6699999999999999
9d74b039-61b2-470f-923c-743be22ccf95,ada6e803-a02e-40a9-a540-e2d6fc6f9a75,"[1, 5, 14, 14]","[0, 1]","[0, 0]",0.38
0e182548-b97c-4800-b753-22b95e31969f,ada6e803-a02e-40a9-a540-e2d6fc6f9a75,"[1, 5, 16, 17]","[0, 1]","[0, 0]",0.38
204acb44-fac2-44d8-adca-3c0856352458,83e782b3-d26f-4aed-83ad-27d84852a113,"[0, 15, 1, 6]","[2, 3]","[0.43499545789998895, 0]",0.94
85e4dead-8035-4860-a84c-2117433d5d02,2cb3d807-6315-4fb5-a358-c77673050833,"[1, 7, 15, 18]","[0, 1]","[0, 0.5356447247464586]",0.66
88176707-cc27-4c99-92cd-27cfe2e2034b,0b76d1eb-234b-437f-a30c-53dee4c749bb,"[0, 14, 1, 6]","[2, 3]","[0.31095954323510966, 0]",1.1500000000000001
30a4cf28-f4fe-4eaf-a674-9825e0b31fb8,0b76d1eb-234b-437f-a30c-53dee4c749bb,"[0, 14, 8, 10]","[2, 3]","[0, 0]",1.1500000000000001
253a50ee-2ffc-4800-9800-4897f3ef09a1,b973f18e-bcf8-4bf9-8033-347f00f93dc5,"[1, 7, 15, 18]","[0, 1]","[0, 0.20548823088098309]",0.73
d0c50c4a-e355-461c-b557-0d40597b489d,8b36cef1-b441-49b5-a430-8d7817d9ee5a,"[0, 14, 1, 1]","[2, 3]","[0, 0]",1.4200000000000004
8988b0b2-e8c3-41eb-a038-ea6ba050aca0,8b36cef1-b441-49b5-a430-8d7817d9ee5a,"[0, 14, 3, 10]","[2, 3]","[0, 0.5204349356718674]",1.4200000000000004
