run
new champ,436a9636-3345-4a03-ac48-0ae93547fbad,20
00f35f90-c6c4-4455-957f-07e5bde68001,fc9751db-3837-43cc-8b30-3759438cc155,"[0, 0, 1, 4]","[2, 3]","[0, 0.026783908623106936]",0.48
841ea97c-65d4-44e9-870c-c7f28e9e39ec,f89401ed-98c9-4b2a-a018-6007a20cb5fb,"[1, 0, 0, 6]","[0, 1]","[3.646484822513349, 0]",0.8799999999999999
d08b91e3-ba7b-495d-9180-742f22a5190e,f89401ed-98c9-4b2a-a018-6007a20cb5fb,"[1, 0, 8, 9]","[0, 1]","[0, 0]",0.8799999999999999
26125194-d69e-4550-8068-aef1121eb04a,a4a84b40-9554-43f2-ad11-bad190813e79,"[0, 7, 1, 5]","[2, 3]","[0, 0]",0.9299999999999998
904e8e51-c2d3-49c8-91d9-6dd7e0b41034,8d9905ca-da5e-4d98-83fd-153a205f840b,"[1, 0, 0, 4]","[0, 1]","[1.1970864316426426, 0]",1.4600000000000002
c9249c35-f75c-4127-bf78-89b1759bf9f4,8d9905ca-da5e-4d98-83fd-153a205f840b,"[1, 0, 6, 9]","[0, 1]","[0, 8.917105758502078]",1.4600000000000002
2ba92b0a-08a0-453b-a448-8f1046634b0a,0366f136-a6e0-4511-b9ce-7a7c0459e3c0,"[0, 5, 0, 0]","[2, 3]","[26.317722235480538, 0]",0.69
fcbadbd5-a5ed-4004-beb3-16497bc474ed,0366f136-a6e0-4511-b9ce-7a7c0459e3c0,"[0, 5, 2, 7]","[2, 3]","[0, 1.7994240834245814]",0.69
949bb84b-8495-43e5-a5eb-1def6a83dc40,94053036-847c-4728-bc5d-fef8c8d0c4de,"[1, 1, 0, 2]","[0, 1]","[1.485037583950004, 0]",1.3100000000000003
b0b806c0-4ce0-47a4-bc41-8247c08ead54,94053036-847c-4728-bc5d-fef8c8d0c4de,"[1, 1, 4, 9]","[0, 1]","[0, 0.42964736576480067]",1.3100000000000003
1942340c-a5f8-42ee-9178-e9c8e2678e27,9523d1b9-9afc-48a1-9daa-d4f95c2d7301,"[0, 3, 0, 2]","[2, 3]","[0.3076096449974843, 0]",0.48
0fbf45ab-e5df-45a1-a45c-2fb05e9d159e,9523d1b9-9afc-48a1-9daa-d4f95c2d7301,"[0, 3, 4, 4]","[2, 3]","[0, 0]",0.48
