run
run
run
run
run
new champ,7d812b7e-241c-4ef2-9ec7-fc67f43774cb,56
a2f536a7-653f-4032-a89b-d1bad3d06f74,0c8dc1e5-009f-4afe-8630-93690885789f,"[0, 37, 16, 21]","[2, 3]","[0.0906839756592592, 0]",0.6799999999999999
20987fb6-c906-4e00-8c9a-8ef61243a54d,778e4a2b-022e-458d-a09f-6798463b97a8,"[1, 22, 34, 38]","[0, 1]","[0, 0.08780565597143451]",0.84
b4209264-5097-4913-a0bf-7a64adfb2a22,ac41ea8f-4c72-4fcf-97e2-d438ad08ee33,"[0, 33, 16, 24]","[2, 3]","[0.09781106107682594, 0]",1.7900000000000005
07b82df9-24be-4eec-ab3a-15ea1ee03214,ac41ea8f-4c72-4fcf-97e2-d438ad08ee33,"[0, 33, 26, 29]","[2, 3]","[0, 0]",1.7900000000000005
fa211bbc-2eb3-4866-bb68-af1a158d23b9,3eb9fa95-8766-424c-adde-42577409a4a8,"[1, 25, 25, 40]","[0, 1]","[0.09801220176656472, 0]",2.510000000000001
5c65e5e0-ae2f-4965-bc69-60a9f49c9495,3eb9fa95-8766-424c-adde-42577409a4a8,"[1, 25, 42, 42]","[0, 1]","[0, 0.09806826558744422]",2.510000000000001
958ea143-58dc-4885-8095-afd18196f758,c3804f90-67ad-4d93-b1c3-17fd7e85ab58,"[0, 41, 20, 24]","[2, 3]","[0, 0]",0.6799999999999999
c18d30ce-0548-499e-a67a-7a7dd8f1ef82,c3804f90-67ad-4d93-b1c3-17fd7e85ab58,"[0, 41, 26, 26]","[2, 3]","[0, 0]",0.6799999999999999
01b1ea96-23bd-4390-a980-3cac2ffeba51,8b8d97f3-7038-4044-a292-02f7a61b9303,"[1, 25, 25, 41]","[0, 1]","[0.09816634729598332, 0]",3.1399999999999992
b15cf04c-b83f-4115-8636-3da58b33a131,20351b19-66e1-43ce-8082-aa50439dfbcc,"[0, 42, 21, 22]","[2, 3]","[0, 0]",2.250000000000001
22325ae2-ef00-4e43-b805-04ab33b533a0,20351b19-66e1-43ce-8082-aa50439dfbcc,"[0, 42, 24, 40]","[2, 3]","[0, 0.09815183457665069]",2.250000000000001
0c1208a9-8196-4495-8e17-844f9fdcc4b9,0ebfc130-b654-4b42-a0fb-52963936bc71,"[1, 23, 38, 44]","[0, 1]","[0.09792222144880912, 0]",1.4500000000000004
f74dd207-ae1b-460b-a41d-b52c6e3ed852,0ebfc130-b654-4b42-a0fb-52963936bc71,"[1, 23, 46, 49]","[0, 1]","[0, 0]",1.4500000000000004
