run
new champ,8a8ea41a-e90b-4751-a4f9-7666e3b47e59,39
d5381134-ded5-4693-a84b-fc3131409e16,a8f4530f-cd09-496b-926f-ab7b99f9f185,"[0, 0, 0, 8]","[2, 3]","[1.2378759413980644, 0]",1.2600000000000002
0685aa68-311a-4151-bffd-5ef43ad6469a,1a44a182-5124-417e-912d-49a412e05536,"[1, 9, 1, 9]","[0, 1]","[0, 0.9738153344042859]",1.7100000000000004
db075a0a-df74-4d21-bb42-61fbf1214e4a,c4a2726f-5b1e-4f03-b2b3-f94ba1e9f3bf,"[0, 0, 0, 8]","[2, 3]","[1.367819257766324, 0]",0.8799999999999999
009dfd02-9680-44a8-92b8-9c85e61ee6cc,58d3d2e3-b9a6-4181-bffd-1357a120b76f,"[1, 9, 1, 9]","[0, 1]","[0, 1.43767614531729]",1.7000000000000004
750c083c-8f56-4eef-859e-bfd9d48a433b,4d9e12b5-1533-4cc3-87dc-f87be9cb11bb,"[0, 0, 0, 2]","[2, 3]","[1.766621422102574, 0]",1.7000000000000004
e5dbd1c9-2c7b-436d-85a3-03b8fb420b62,4d9e12b5-1533-4cc3-87dc-f87be9cb11bb,"[0, 0, 4, 9]","[2, 3]","[0, 2.444253381517531]",1.7000000000000004
c4705952-622c-46ec-b414-fa05ba5bc064,b8a3b8a9-68b9-4633-aa98-50170b264650,"[1, 3, 0, 0]","[0, 1]","[0.37692951811882314, 0]",0.16000000000000003
ac1525a1-f435-424d-858e-74f77fe79f25,b623011f-1a3b-4db7-9788-f79d32d604fc,"[0, 1, 0, 7]","[2, 3]","[2.2474530099152354, 0]",1.4200000000000004
3b9a5a15-7e2d-4d61-a64d-22ac9d2026f5,b623011f-1a3b-4db7-9788-f79d32d604fc,"[0, 1, 9, 9]","[2, 3]","[0, 0.5840665373757638]",1.4200000000000004
cbf56238-6052-44d5-8d7f-4b31814ca435,8013ef17-fe21-45c7-add4-6cb0d9a4bd88,"[1, 8, 0, 0]","[0, 1]","[2.9142183461515074, 0]",0.9799999999999999
29214e97-251a-436c-892f-b795fdfd76be,8013ef17-fe21-45c7-add4-6cb0d9a4bd88,"[1, 8, 2, 9]","[0, 1]","[0, 1.9227330526563127]",0.9799999999999999
dec8a9ae-9229-4208-9b8b-d02b323f7345,c00d421b-a8b8-4005-a541-9cfeafd8a7cc,"[0, 1, 0, 5]","[2, 3]","[1.4213384859393658, 0]",1.5400000000000003
38b3565c-856f-4a34-8693-85eca73709f5,c00d421b-a8b8-4005-a541-9cfeafd8a7cc,"[0, 1, 7, 9]","[2, 3]","[0, 2.0122222399614804]",1.5400000000000003
344bb862-618d-475c-b99a-c86266cdb578,cdfc4456-33ee-48a6-852f-738f48b6e643,"[1, 6, 0, 0]","[0, 1]","[0, 0]",0.18000000000000002
e0603e7f-0e54-4a78-813b-29afbe3b4efb,18db5a18-cab3-4d82-8f3e-c82675776c23,"[0, 1, 0, 2]","[2, 3]","[4.619929302393356, 0]",1.1400000000000001
